,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
0,False,/v9A7EK3DEgFTojYbIst8P9EkjVR.jpg,"[878, 53, 27]",782760,en,COVID-21: Lethal Virus,"새로운 치명적인 바이러스의 발생. 예상보다 더 빠르고, 혼란스럽고, 치명적인 바이러스는 세계를 큰 위기에 빠뜨린다. 훌륭한 젊은 과학자 앨리슨에게 이 상황을 벗어날 마지막 희망을 걸고 있는 가운데, 군대에게 마지막 임무가 주어진다. 어떤 대가를 치르더라도 앨리슨을 실험실로 인도하는 것. 과연 군대는 감염된 사람들을 피해 안전하게 맡은 바 임무를 다할 수 있을까?",16.769,/5z8wVwHtFXbRWP2dwVPTj9906HS.jpg,2021-01-01,코비드 21,False,5.6,210
1,False,/aHYUj0hICtWZ5tPiCIm6pWUcjYK.jpg,"[27, 28, 10752]",675327,en,Shadow in the Cloud,제2차 세계대전 중 최고 기밀이 들어있는 가방을 가진 여성 조종사가 폭격기에 탑승하고 승무원들은 그녀의 신원과 의문의 화물에 대해 의심하는 가운데 비행 중에 사악한 존재를 만나게 된다.,58.992,/9qY1Ubtf1CwA8Qzz1Y0cujVi7bc.jpg,2021-01-01,섀도우 클라우드,False,5.9,487
2,False,/sGIfwDYvfU0h1G7pGWEhdEi9hT2.jpg,"[9648, 80, 18]",567797,en,The Dry,"324일간 지속된 유례없는 극심한 가뭄으로 호주 전역이 메말라가던 어느 날, 연방 수사관 애런 포크는 어릴 적 고향 친구 루크의 죽음을 알리는 제리의 연락을 받고 루크의 장례식에 참석하기 위해 20년 만에 고향인 키와라로 향한다. 루크의 장례식이 끝난 후 애런을 만난 제리와 바브 부부는 아들 루크 가족의 죽음에 대한 진상을 밝혀 달라고 애런에게 부탁하는데...",22.856,/zM12bfL2TEqVRXjiQIFUWUMLcCg.jpg,2021-01-01,드라이,False,6.9,196
3,False,/7vCOBYP52Mm8Nlc09hLUtWfxHjJ.jpg,[28],767304,en,Redemption Day,전쟁 영웅 브래드 팩스턴 대위는 테러리스트들이 아내를 납치해 몸값을 요구하자 어둠의 테러 세력에 맞서 아내를 구하기 위해 테러와의 전쟁에 직접 뛰어든다.,308.54,/7wBxpRWDwF79yHRfgcDYZwpVlks.jpg,2021-01-08,리뎀션 데이,False,6.6,161
4,False,/jvRewPpawHAfBW38EzHoFdTVEez.jpg,"[16, 28, 12, 80, 14]",732450,en,Batman: Soul of the Dragon,그의 과거로부터 치명적인 위협에 직면한 브루스 웨인은 다른 세상의 도전들과 싸우기 위해 세 명의 예전 동료들의 도움을 받아야만 한다.,46.36,/uDhnTtSxU5a8DtZdbbin3aZmkmU.jpg,2021-01-12,배트맨 : 드래곤의 영혼,False,7.0,194
5,False,/jxYROBerNLUExmqFb2yArglwIHd.jpg,[27],720026,en,Butchers,휴가를 떠난 네 명의 청춘 남녀. 여행길에서 자동차가 펑크가 나 수리소를 찾던 그들은 우연히 들른 숲에서 끔찍한 살인을 저지르는 ‘가학성 토막 도살자’들을 만난다. 살인마들의 다음 타겟이 자신이란 걸 느낀 이들은 목숨 건 탈출을 시도하는데…,72.369,/ptBqEjn7R55Xr0CnbuH52Uh4FSY.jpg,2021-01-12,도살자들: 돌아온 텍사스 전기톱 살인자,False,4.9,127
6,False,/wmx5vrNH6GEpv4NLACfibZlA1bq.jpg,[18],628534,en,The White Tiger,"야심에 불타는 인도의 운전사는 부유한 젊은 부부 밑에서 차를 몬다. 하지만 기지와 간계를 발휘하며, 그는 밑바닥을 차고 올라 사업가로 변신한다. 그렇게 타고난 운명에 도전한다.",19.954,/7K4mdWaLGF2F4ASb2L12tlya9c9.jpg,2021-01-13,화이트 타이거,False,7.0,604
7,False,/gmP41e2bJcFjTzCQFmMoSvfNbxB.jpg,"[18, 36]",532865,en,The Dig,"제2차 세계대전의 전운이 드리운 시절, 어느 부유한 미망인이 아마추어 고고학자를 고용해 자신의 땅에 있는 무덤들을 발굴한다. 역사적으로 중요한 발견을 이룬 그들. 불확실한 미래가 기다리는 영국에서, 머나먼 과거의 메아리가 울려 퍼진다.",20.316,/dFDNb9Gk1kyLRcconpj7Mc7C7IL.jpg,2021-01-14,더 디그,False,6.9,762
8,False,/lOSdUkGQmbAl5JQ3QoHqBZUbZhC.jpg,"[53, 28, 878]",775996,en,Outside the Wire,가까운 미래 치열한 접전 지역. 드론 조종사가 원치 않게 이곳에 파견된다. 그의 지휘관은 기밀 속 존재인 사이보그. 둘은 함께 핵 공격을 막는 위험한 임무에 뛰어든다.,140.964,/gGkFDz4waJJqdrnGhnaUVZZHPHR.jpg,2021-01-15,아웃사이드 더 와이어,False,6.4,1329
9,False,/aW6BLZdUe7DiainCLZKMTXMnks9.jpg,"[35, 18, 10751]",773998,pt,Pai em Dobro,모계 중심 히피 공동체에서 살아온 18살 소녀. 명상과 조화로운 삶 속에 온전함을 느낄 만도 한데 딱 하나 빈자리가 있으니 아빠가 누군지 모른다는 것. 그런데 엄마가 인도에 간다니 절호의 기회 아닌가. 나 이제 아빠 찾으러 떠난다!,15.643,/y9k5MjbLsCftyrQ4ec6bPmRtORf.jpg,2021-01-15,더블 파파,False,6.8,122
10,False,/5Zv5KmgZzdIvXz2KC3n0MyecSNL.jpg,"[28, 53, 80]",634528,en,The Marksman,"최고의 사격수였다가 은퇴한 군인 ‘짐’(리암 니슨)은 애리조나 국경 지역을 지키며 조용한 말년을 보내고 있다. 어느 날, 우연히 멕시코 마약 카르텔에 쫓기는 모자를 구해주지만 무자비한 놈들의 공격에 소년의 어머니가 숨을 거둔다. 소년을 시카고에 있는 친척에게 데려가 달라는 그녀의 마지막 부탁을 외면할 수 없었던 ‘짐’은 길을 나서고 마약 카르텔의 표적이 되어 숨막히는 추격전을 벌이는데…",259.181,/f72kG7cFnu1XXVtKnk3hzLxPZO8.jpg,2021-01-15,마크맨,False,7.1,974
11,False,/4kIRrW1AlHP5Idne8CPHeQt8nR5.jpg,"[16, 10751, 35, 14]",550205,en,Wish Dragon,요술램프 속 지니? 아니 이 몸은 찻주전자 속의 위시 드래곤이란 말씀. 근데 천 년 만에 만난 주인이 이렇게 순박한 너라니. 한 가지 소원은 아까 들어줬고... 빨리 다음 소원이나 말해봐.,191.324,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,2021-01-15,위시 드래곤,False,8.2,679
12,False,/2dWWf6qjVU0TklCUKCUra1Yqfz3.jpg,[18],618416,en,Penguin Bloom,다시는 걸을 수 없다. 가족도 힘이 되지 못한다. 사고로 장애가 생긴 여자. 그 삶에 상처 입은 까치 한 마리가 찾아든다. 작은 날개에 희망을 싣고. 실화에 기반한 영화.,39.906,/iUn7594Rwfstu5njA8hf9WQIcFi.jpg,2021-01-21,펭귄 블룸,False,7.1,144
13,False,/ldUfP9TCStQrvc8aVZ5F5Sv7hTg.jpg,"[878, 35, 27]",670428,en,Psycho Goreman,80년대 후반과 90년대 초반의 배경으로 어느날 주인공 소녀 '미미'와 '루크'가 수백만년 전 우주를 파괴하려는 시도를 했다가 실패한 후에 지구에 묻힌 고대 외계인 지배자를 부활시키게 되면서 벌어지는 이야기,38.54,/foQnDv051kQ7satMQkbkPsUxzkD.jpg,2021-01-22,싸이코 고어맨,False,6.1,178
14,False,/jnq4fV53Px9HvUZD2bQIxtGSwS7.jpg,"[80, 18, 28]",644083,en,Twist,,87.763,/7sXthW46RwmPBdacGHnhOzLv40d.jpg,2021-01-22,트위스트,False,6.1,124
15,False,/6XVqVAMOsKL5C26pHesiAawuGYW.jpg,"[27, 53]",630586,en,Wrong Turn,"젠(샬롯 베가)과 그녀의 다섯 절친들은 버지니아의 마을 애팔레치안에서 하이킹과 캠핑을 하고 있다. 남북전쟁 요새를 방문하러 가는 길에 경로를 벗어났다는 걸 알았을 때 그들은 ‘재단’이라 불리는 공동체 마을을 우연히 발견하게 된다. 그곳 사람들은 1800년대 이후, 미국 전역으로부터 자신들을 차단한 채 산 중턱에서 정착하여 살아가고 있었다. 결국 외딴곳에서 외부 영향으로부터 자신들을 보호하기 위해 그 어떤 일도 서슴없이 저지르는 마을 주민들과 엮이며 끔찍한 사건에 휘말리게 되는데...",134.989,/bHtwQS2Egb2T9GPRAT0aiZLWgdt.jpg,2021-01-26,데드 캠프: 리부트,False,6.0,591
16,False,/vfuzELmhBjBTswXj2Vqxnu5ge4g.jpg,"[53, 80, 18]",602269,en,The Little Things,"캘리포니아의 작은 마을 케른 카운티의 부보안관 조 디콘은 LA 강도사건의 용의자인 켄드릭스의 증거물을 가지러 LASD로 향한다. 하지만 증거물을 내일 인계할 수 있다는 답변을 들은 조는 하룻밤을 그곳에서 머무르게 된다. 한편 2달 만에 4명의 여자를 잔인하게 살해한 연쇄 살인범을 추적하는 수사 책임자 짐 백스터는 아무런 단서나 용의자를 찾지 못하고 있다. 조 디콘이 과거 유명한 강력계 형사였다는 사실을 알게 된 짐은 오래전 함께 근무했던 형사 샐과 만나고 있는 디콘에게 5번째 희생자 줄리의 살인 현장에 함께 가서 도움을 달라고 요청한다. 디콘은 피가 난무한 잔인한 살인 현장에서 과거 자신의 모습이 떠오르고 또다시 사건에 집착하기 시작한다. 디콘은 휴가를 내고 감식반 플로를 통해 희생자의 관련 파일을 입수한다. 얼마 후 론다에 대한 실종 신고가 접수되고 또다시 6번째 희생자가 발생한다. 그러던 어느 날, 사건에 집요하게 매달리던 디콘은 어플라이언스 가전제품 매장에 근무하는 직원 앨버트를 유력한 용의자로 지목하는데...",90.122,/tLO1aD1ghdtVMT32z2sRmzgYKYd.jpg,2021-01-28,더 리틀 띵스,False,6.4,1320
17,False,/xLsM5yTg9he5PWXXbrwzw1Wg8xp.jpg,"[10749, 18]",722913,en,Malcolm & Marie,"영화 개봉은 성공적이었다. 모두가 감독을 칭찬했다. 그런데 그의 여자 친구는 왜 못마땅한 걸까. 화려한 파티가 끝나고 집에 돌아온 후, 둘 사이에서 긴장이 끓어오른다.",30.215,/bdidDnAZwchN5vTenoNuhGPJTri.jpg,2021-01-29,맬컴과 마리,False,7.1,940
18,False,/yImmxRokQ48PD49ughXdpKTAsAU.jpg,"[28, 12, 35, 10751]",644092,en,Finding 'Ohana,"우리 고향은 뉴욕인데? 할아버지가 사는 오아후섬으로 간 남매. 그들은 사라진 보물을 찾는 아찔한 모험을 하며 깨닫는다. 하와이가 어떤 곳인지, 가족이 얼마나 소중한지.",73.3,/tTWl37oAYRXS3D5mEHmjveXXyrN.jpg,2021-01-29,알로하! 오하나를 찾아서,False,6.5,276
19,False,/BjLgTDAcZc94KomcQAxMVye0yI.jpg,"[18, 10749]",642208,en,Supernova,20년이 넘게 연인으로 살아온 샘과 터스커. 두 사람은 낡은 캠핑카를 타고 영국을 여행하며 그동안 못 만났던 친구와 가족들을 방문하기로 한다. 얼마 전 초기 치매 진단을 받은 터스커에게 지금까지의 삶을 돌아볼 시간이 필요했기 때문이다. 그리고 터스크의 곁을 변함 없이 지키는 샘은 사랑하고 싸우는 모든 시간들을 소중히 기억하려 한다.,29.298,/4TtZUPcVQj4yWn8UoUQP3jG0W5q.jpg,2021-01-29,슈퍼노바,False,7.1,137
20,False,/6TPZSJ06OEXeelx1U1VIAt0j9Ry.jpg,"[28, 80, 53]",587996,es,Bajocero,"혹한의 밤 산간 도로를 달리던 죄수 호송 차량이 불의의 습격을 당한다. 겨우 살아남지만 재소자들과 차량에 갇힌 경관 마르틴. 차 안에는 탈출을 감행하려는 재소자들이, 밖에는 정체불명의 공격자가 도사리고 있다. 어떻게 벗어날 것인가.",119.616,/4SEAkDj7nflDPqCwD1LxrGkldTt.jpg,2021-01-29,빌로우제로,False,6.4,659
21,False,/bjjZXrP8PEdFeJkKERc62xlarMI.jpg,[18],581734,en,Nomadland,"경제적 붕괴로 도시 전체가 무너진 후 홀로 남겨진 펀. 추억이 깃든 도시를 떠나 작은 밴과 함께 한 번도 가보지 않은 낯선 길 위의 세상으로 떠난다. 그곳에서 펀은 각자의 사연을 가진 노매드들을 만나게 되고, 광활한 자연과 길 위에서의 삶을 스스로 선택한 그들과 만나고 헤어지며 다시 살아가기 위한 여정을 시작하는데…",27.024,/2lnN8CLojSJoXbafAYshHhaNQCM.jpg,2021-01-29,노매드랜드,False,7.3,1796
22,False,/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,[18],458220,en,Palmer,학창 시절 미식축구 스타였던 에디 파머. 12년의 수감 생활을 마치고 돌아간 고향에서 가족으로부터 버림받은 소년 샘과 예상치 못하게 인연을 맺게 된다. 그러나 에디의 과거가 새로운 삶과 가족을 위협하게 되는데...,42.01,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,2021-01-29,파머,False,8.1,669
23,False,/eSl9MRMvWJ0Hm5yePHgsRhFtPTw.jpg,"[878, 10749, 18]",613911,en,Bliss,"블리스'는 현실을 초월하는 사랑 이야기로, 최근에 이혼과 실직을 겪은 그레그(오언 윌슨)는 거리에 사는 수상한 여인 이저벨(살마 하이에크)을 만나 그들이 사는 타락한 세계가 컴퓨터 시뮬레이션임을 깨닫는다. 처음엔 의심했던 그레그도 이저벨의 터무니없는 이야기가 사실일지도 모른다고 생각하는데..",30.339,/tbTiSr0v9g8Q34MIeIcT0o2vGus.jpg,2021-02-05,블리스,False,5.5,408
24,False,/drulhSX7P5TQlEMQZ3JoXKSDEfz.jpg,"[18, 14, 878]",581389,ko,승리호,"2092년, 지구는 병들고 우주 위성궤도에 인류의 새로운 보금자리인 UTS가 만들어졌다. 돈 되는 일이라면 뭐든 하는 조종사 태호, 과거 우주 해적단을 이끌었던 장선장, 갱단 두목이었지만 이제는 기관사가 된 타이거 박, 평생 이루고 싶은 꿈을 가진 작살잡이 로봇 업동이, 이들은 우주쓰레기를 주워 돈을 버는 청소선 승리호의 선원들이다. 어느 날 사고 우주정을 수거한 승리호는 그 안에 숨어있던 대량살상무기로 알려진 인간형 로봇 도로시를 발견한다. 돈이 절실한 선원들은 도로시를 거액의 돈과 맞바꾸기 위한 위험한 거래를 계획하는데...",99.669,/vOefWMYqC1S3aiCTD5MD8HeXl0Y.jpg,2021-02-05,승리호,False,7.2,682
25,False,/y0SiXoTLQp93NbLQ4XhgVz18UAS.jpg,"[16, 28, 14]",663558,zh,新神榜：哪吒重生,오토바이 레이서이자 배달원과 지역유지의 아들 사이에서 생긴 갈등으로 인해 삼천년전 그들이 가문간 원수지간이었다는 사실이 밝혀지면서 일어나는 이야기,104.605,/a8AwGuBb99TU45jxh6dKyuJ0uvf.jpg,2021-02-06,신신방: 나타중생,False,8.3,236
26,False,/3GgkzCDq6KYpcmJmcOKh27hYRyj.jpg,"[12, 16, 10751, 14]",588921,en,Ainbo: Spirit of the Amazon,,365.532,/l8HyObVj8fPrzacAPtGWWLDhcfh.jpg,2021-02-09,아인보: 스피릿 오브 디 아마존,False,7.2,228
27,False,/sfCptvwspPrO4RZ3y06GYyTEfE3.jpg,"[18, 53]",644583,en,The Mauritanian,"변호사 낸시는 모두가 꺼리는 한 남자의 변호를 맡게 된다. 그는 9.11 테러의 핵심 용의자로 지목되어 기소는 물론, 재판도 없이 6년 동안 수용소에 수감되어 있는 슬라히다. 냉정하고 완고하기로 소문난 군검찰관 코치 중령은 강력한 증거들을 내밀며 그의 유죄를 확신하고 그의 무죄를 주장하는 낸시와 동료 테리는 국가 기밀이란 이유로 은폐된 진실 앞에서 번번히 좌절하는데...",48.239,/rxB9gOd8xWH0bs9tW03dlBlNsb3.jpg,2021-02-10,모리타니안,False,7.5,560
28,False,/82cTBG4ly5fltYI7aA0YMzLMbjy.jpg,"[35, 10749]",787298,pl,Miłość do kwadratu,"광고 촬영 중에 신비로운 모델을 만난 스타 언론인. 교사가 본업이지만 아빠 빚 때문에 모델 부업을 뛰는 그녀에게 반한다. 덕분에 그간의 인생 선택을 돌아보기까지. 플레이보이로 무책임하게 살아온 삶, 이제 바꿔볼까?",18.938,/lKcVQet0SGL7zhsce6bdl3NwxRD.jpg,2021-02-11,스퀘어드 러브,False,6.2,217
29,False,/7KL4yJ4JsbtS1BNRilUApLvMnc5.jpg,[53],649087,sv,Red Dot,아내의 임신 후 사이가 멀어지기 시작한 부부. 관계를 회복하기 위해 산속으로 둘만의 하이킹 여행을 떠난다. 하지만 그들의 텐트에 드리운 죽음의 그림자. 누군가 그들에게 총구를 겨눈다. 그들을 죽여야만 하는 정체불명의 누군가가.,92.086,/xZ2KER2gOHbuHP2GJoODuXDSZCb.jpg,2021-02-11,레드 닷,False,5.9,549
30,False,/9ns9463dwOeo1CK1JU2wirL5Yi1.jpg,"[35, 10751, 16]",587807,en,Tom & Jerry,"생쥐 제리는 성대한 결혼식이 열리게 될 뉴욕의 한 고급 호텔로 이사를 오게 되고, 이벤트 플래너 카일라는 제리를 잡기 위해서 고양이 톰을 고용한다. 하지만 우당탕탕 사고뭉치들의 역대급 대소동은 카일라의 커리어는 물론 결혼식과 호텔까지도 위험에 빠뜨리게 되는데…",241.434,/rYoITBMgw14m4cucXNOAw3qBS6c.jpg,2021-02-11,톰과 제리,False,7.1,1846
31,False,/gg9zZB9xLPWmuxOpKw0HX0QLMN6.jpg,"[14, 10749]",672647,en,The Map of Tiny Perfect Things,"단조로운 삶과 벗어날 수 있다는 희망에서 의미를 찾고, 작고, 놓칠 수 있는 순간들을 함께하면서 발견하게 된다.",23.356,/6y3ev0rJFbHA1hU22UPmmfzBjrG.jpg,2021-02-12,아주 작고 완벽한 것들의 지도,False,7.2,450
32,False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"[28, 27, 35]",643586,en,Willy's Wonderland,차가 고장난 주인공이 수리비 대신에 버려진 테마파크에서 하룻밤 청소부로 일하며 악령이 씐 인형 로봇들을 상대로 사투를 벌이는 이야기,109.926,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,윌리의 원더랜드,False,6.5,392
33,False,/bKCpRjjTKcr3KAITmwjVMobbBYg.jpg,[18],615643,en,Minari,"낯선 미국에서 병아리를 감별하며 생계를 이어가던 제이콥과 모니카. 딸 앤과 아들 데이빗에게 아버지로서 뭔가 해내는 모습을 보여주고 싶은 제이콥은 아칸소로 이주해 자신의 농장을 가꾼다. 모니카는 낡은 컨테이너에서 생활하며 농장 일에만 몰두하는 제이콥이 못마땅하지만 그저 그의 결정을 지켜볼 뿐이다. 아칸소에서의 적적하고 고된 삶에 지친 모니카는 엄마 순자를 미국으로 모신다. 한약, 멸치, 미나리 씨 등을 잔뜩 챙겨온 순자는 여느 할머니와 달리 요리도 하지 않고 프로레슬링을 즐겨 본다. 앤과 데이빗은 그런 할머니가 낯설지만, 못된 장난까지 사랑으로 포용하는 할머니와 점점 가까워진다.",19.696,/dAgKlKOFlzHkrGhuqsgftrrh4F7.jpg,2021-02-12,미나리,False,7.4,894
34,False,/qjhcTGnjxYJqwBGlDzZkYWmne6e.jpg,"[10749, 35, 18]",614409,en,To All the Boys: Always and Forever,"한국으로 가족 여행을 다녀왔다. 대학 입시는 결과만 기다리면 된다. 고등학교 졸업을 앞둔 라라 진. 하지만 새로운 고민이 시작된다. 나의 미래, 거기에도 피터가 있을까?",50.824,/iepqdM52f4w75fNcvgRF5QoIAjm.jpg,2021-02-12,내가 사랑했던 모든 남자들에게: 언제나 그리고 영원히,False,7.8,1439
35,False,/tATpHG3CjsBCsNXZBcHHE2gZjBy.jpg,"[18, 28, 14]",611698,zh,刺杀小说家,6년 전 실종된 딸을 찾고 있는 관녕. 어느 날 그의 앞에 묘령의 여인 투링이 나타나 소설 작가인 로공문을 죽이면 딸을 찾을 수 있게 도와준다는 거래를 제안한다. 이에 관녕은 그녀의 위험한 제안을 수락하고 로공문을 죽이기 위해 접근한다.,23.291,/f0liEVpjxFVFiEZigiG7ZqUfYdt.jpg,2021-02-12,척살소설가,False,7.4,112
36,False,/vxZaw8C5w4XlYEPtptzKJ7lBIFH.jpg,"[53, 27, 18]",599281,en,Fear of Rain,"정신분열증을 앓고 있는 10대 소녀 ‘레인’ 어느 날, 옆집에 살고 있는 학교 선생님의 다락방에 감금되어 있는 어린 소녀를 보고 납치라고 의심하기 시작한다. 누구도 그녀의 말을 믿어주지 않지만 유일하게 전학생 ‘케일럽’만이 그녀를 믿고 도와준다. ‘레인’은 진실을 파헤치기 위해 몰래 옆집으로 들어가게 되는데…! 과연 소녀의 정체는 무엇일까?",41.736,/5hmaACPJfI2M0v38DeltW3dSggT.jpg,2021-02-12,피어 오브 레인,False,7.2,307
37,False,/2ZzmfwgvVh2KLH4A8HMzX5TytAc.jpg,[18],598896,en,Land,불의의 사고로 가족을 잃고 정상적인 일상 생활이 어려워진 ‘이디’(로빈 라이트)가 광활하고 거친 산속에서 다시 홀로서기 위한 여정을 시작하는 이야기,20.069,/aN8hODNIw4hVWrTmFcveVQS1rEg.jpg,2021-02-12,랜드,False,7.0,113
38,False,/fatz1aegtBGh7KS0gipcsw9MqUn.jpg,"[18, 36]",583406,en,Judas and the Black Messiah,1968년 FBI는 흑표당 일리노이주 지부장으로서 투쟁을 이끄는 20살의 대학생 프레드 햄프턴을 국가 안보를 위협하는 대중 정치 선동가로 지목해 그를 감시하기 위한 정보원을 잠입시키기로 한다. 한편 차를 절도하다 체포된 윌리엄 오닐은 FBI 요원에게 7년 간 감옥에서 썩을 것인지 아니면 흑표당에 잠입해 햄프턴을 감시할 것인지 제안 받는데...,18.42,/9XiJWDqsaO2T4SRhKLgWkANvwhK.jpg,2021-02-12,유다 그리고 블랙 메시아,False,7.5,839
39,False,/2NsQRnSEVrQHeqiLXQx5QrQ9iXv.jpg,"[10749, 18, 37]",506281,en,The World to Come,"19세기 중반 미국 동해안 국경의 어딘가에서 이웃에 살고 있는 두 부부가 고난과 고립에 맞서 싸운다. 아름답지만 척박한 자연 환경은 그들을 육체적, 정신적으로 시험한다.",31.983,/j64CnpmbaKB90Cpprk5hM9kHyJI.jpg,2021-02-12,다가올 세상,False,7.2,158
40,False,/7XZsVVnqTsMJXg3J4CHzeV2Lro9.jpg,"[28, 35, 18]",663870,da,Retfærdighedens ryttere,"가족과 떨어진 채 지내던 현직 군인 마르쿠스(매즈 미켈슨)는 열차 사고로 갑작스럽게 아내를 잃고 실의에 빠져있던 중, 아내의 죽음에 얽힌 사고가 계획된 범죄였음을 알게 된다. 분노가 폭발한 마르쿠스는 범인들을 뒤쫓아 목숨을 건 추격전을 시작하고 자신만의 잔혹한 정의로 그들을 심판하기로 하는데…",16.51,/AkXOLyA0hZU23Zf2BpcmxKVLsOU.jpg,2021-02-18,라이더스 오브 저스티스,False,7.4,232
41,False,/wsqeMBw7ISNLvAD6EK0xwarJsrH.jpg,"[35, 18, 10751]",765169,es,BIA: Un Mundo al Revés,,46.966,/eIxLHFMAsdbZGZws0duowTa4N6k.jpg,2021-02-19,BIA: Un Mundo al Revés,False,7.9,106
42,False,/tHjoTxM4SMgazi3Y2X8mmAtONVL.jpg,"[10751, 12, 35, 14]",621876,en,Flora & Ulysses,"슈퍼 히어로 만화의 광팬이자, 부모의 별거로 인해 스스로를 천성이 냉소적이라고 자처하는, 열 살 소녀 플로라의 이야기를 그리고 있다. 우연히 구출해낸 다람쥐를 율리시스라고 이름 지은 플로라는 그 다람쥐가 특별한 초능력을 가졌다는 사실을 깨닫고 놀라게 된다. 초능력 다람쥐로 인해 시시때때로 웃음을 자아내는 좌충우돌 모험에 휘말리게 되면서, 급기야는 플로라의 삶과, 삶을 바라보는 시선까지도 영원히 변하게 된다.",65.866,/syobJCxZcIJl0OpjNroZSQKa1kW.jpg,2021-02-19,초능력 다람쥐 율리시스,False,6.7,158
43,False,/sLK03Ed0D8EOoqLFBjrOcYSz8Tm.jpg,"[80, 53, 18]",579051,en,Silk Road,"통제는 억압이라 생각하는 상위 1% 비합법적 천재 ‘로스’. 뛰어난 두뇌와 치밀한 계획으로 비트코인을 이용해 흔적 없이 마약 쿨거래가 가능한 다크 웹사이트 ‘실크로드’를 만든다. ‘실크로드’로 돈맛을 알고 세상을 향한 X를 날렸다고 생각한 바로 그 순간, 정체불명 누군가가 말을 걸어오는데…",37.376,/sDF28VJ1obkxZ2UPm9BYvGdf5vS.jpg,2021-02-19,실크 로드,False,6.8,113
44,False,/1Yc5hIRh3skhsEKLbCHE7v1FBOa.jpg,"[28, 878, 53]",513310,en,Boss Level,"늘 똑같은 아침 7시가 되면 일어나 정체모를 킬러들과 숨막히는 추격전을 벌여야하는 남자 '로이'.  무한 타임루프 속에서 매일 죽고 살기를 반복하다 불현듯 그의 숨겨진 액션 본능이 눈을 뜨게 되는데...  145번째 아침, 오늘부턴 내가 킬러가 된다!",38.573,/3XgBdc3P3b8QLFD7HCBYyKTDNi3.jpg,2021-02-19,리스타트,False,6.9,777
45,False,/psTz3J2QXVKTQCGrPDFuC4kAOLb.jpg,"[16, 35, 10751, 9648, 12, 14]",682254,en,Scooby-Doo! The Sword and the Scoob,,68.791,/sCoG0ibohbPrnyomtzegSuBL40L.jpg,2021-02-22,Scooby-Doo! The Sword and the Scoob,False,7.9,128
46,False,/t0kHIE4ERtw3h4qwTSmzt5LyhRY.jpg,[99],785976,pt,Pelé,"정치적으로 암울했던 시기의 브라질에서 온 국민에게 희망의 등불이 되어준 전설적 축구선수 펠레. 가난한 소년에서 혜성처럼 등장한 신예 스타, 나아가 모두가 추앙하는 국민적 영웅이 되기까지 그가 지나온 여정을 함께 걸어본다.",25.241,/cVKAep8V6rrFh0IhABC0bkzjwK5.jpg,2021-02-23,펠레,False,7.5,108
